,ID,Similar_set
2897,"['AS3UM0LHN7L1Y', 'AS3UM0LHN7L1Y']","['dogs 2 dachshunds chihuahua french bulldog love cardinal laboratories pet botanics training rewards bacon brown rice flavor size 14 inch diameter 38 inch tall conjunction consistency neither moist crumbly makes ideal keeping pockets readily accessible training dog 550 treats per bag go long waythey made usa 3 calories per treat contain neither soy corn bha bht ethoxyquin artificial preservativesthe primary ingredient pork liver bacon 5th list  see pork liver nutrientrich organ provides dog protein fat vitamin also good source copper iron niacin phosphorus zinc provides many b vitamins omega3 omega6 fatty acids essential amino acids liver great benefit dogs health offered moderation much lead condition called hypervitaminosis overdose vitamin little treats great way add benefits liver dogs dietthey also great crate training give dog crate door soon put eventually associate something good crated soon enough toss 2 3 crate need crate happily go right dogs room crates open door room run get crates sometimes quicker put training rewards iningredients pork liver barley flour potato flour sucrose bacon potato starch glycerine wheat bran gelatin rice flour flax seed salt natural smoke flavor garlic powder potassium sorbate mustard iron oxide color citric acid mixed tocopherols rosemary', 'dogs 2 dachshunds chihuahua french bulldog love cardinal laboratories pet botanics training rewards chicken flavor size 14 inch diameter 38 inch tall tad bit smaller around dime  see customer image uploaded conjunction consistency neither moist crumbly makes ideal keeping pockets readily accessible training dog 550 treats per bag go long waythey made usa 3 calories per treat contain neither soy corn bha bht ethoxyquin artificial preservativesthe primary ingredient pork liver chicken 5th list  see pork liver nutrientrich organ provides dog protein fat vitamin also good source copper iron niacin phosphorus zinc provides many b vitamins omega3 omega6 fatty acids essential amino acids liver great benefit dogs health offered moderation much lead condition called hypervitaminosis overdose vitamin little treats great way add benefits liver dogs dietthey also great crate training give dog crate door soon put eventually associate something good crated soon enough toss 2 3 crate need crate happily go right dogs room crates open door room run get crates sometimes quicker put training rewards iningredients pork liver barley flour whole ground potatoes sucrose chicken potato starch glycerine wheat bran gelatin rice flour flax seed salt natural smoke flavor garlic powder phosphoric acid potassium sorbate mustard citric acid mixed tocopherols rosemary']"
2898,"['AS3UM0LHN7L1Y', 'AS3UM0LHN7L1Y']","['dogs 2 dachshunds chihuahua french bulldog love cardinal laboratories pet botanics training rewards chicken flavor size conjunction consistency neither moist crumbly makes ideal keeping pockets readily accessible training dogthey made usa half calorie per treat contain neither soy corn bha bht ethoxyquin artificial preservativesthe primary ingredient pork liver chicken 5th list  see pork liver nutrientrich organ provides dog protein fat vitamin also good source copper iron niacin phosphorus zinc provides many b vitamins omega3 omega6 fatty acids essential amino acids liver great benefit dogs health offered moderation much lead condition called hypervitaminosis overdose vitamin little treats great way add benefits liver dogs dietthey also great crate training give dog crate door soon put eventually associate something good crated soon enough toss 2 3 crate need crate happily go right dogs room crates open door room run get crates sometimes quicker put training rewards iningredients pork liver barley flour whole ground potatoes sucrose chicken potato starch glycerine wheat bran gelatin rice flour flax seed salt natural smoke flavor garlic powder phosphoric acid potassium sorbate mustard citric acid mixed tocopherols rosemary', 'dogs 2 dachshunds chihuahua french bulldog love cardinal laboratories pet botanics training rewards bacon brown rice flavor size conjunction consistency neither moist crumbly makes ideal keeping pockets readily accessible training dogthey made usa half calorie per treat contain neither soy corn bha bht ethoxyquin artificial preservativesthe primary ingredient pork liver bacon 5th list  see pork liver nutrientrich organ provides dog protein fat vitamin also good source copper iron niacin phosphorus zinc provides many b vitamins omega3 omega6 fatty acids essential amino acids liver great benefit dogs health offered moderation much lead condition called hypervitaminosis overdose vitamin little treats great way add benefits liver dogs dietthey also great crate training give dog crate door soon put eventually associate something good crated soon enough toss 2 3 crate need crate happily go right dogs room crates open door room run get crates sometimes quicker put training rewards iningredients pork liver barley flour potato flour sucrose bacon potato starch glycerine wheat bran gelatin rice flour flax seed salt natural smoke flavor garlic powder potassium sorbate mustard iron oxide color citric acid mixed tocopherols rosemary']"
2899,"['AS3UM0LHN7L1Y', 'AS3UM0LHN7L1Y']","['dogs 2 dachshunds chihuahua french bulldog love cardinal laboratories pet botanics training rewards chicken flavor size conjunction consistency neither moist crumbly makes ideal keeping pockets readily accessible training dogthey made usa half calorie per treat contain neither soy corn bha bht ethoxyquin artificial preservativesthe primary ingredient pork liver chicken 5th list  see pork liver nutrientrich organ provides dog protein fat vitamin also good source copper iron niacin phosphorus zinc provides many b vitamins omega3 omega6 fatty acids essential amino acids liver great benefit dogs health offered moderation much lead condition called hypervitaminosis overdose vitamin little treats great way add benefits liver dogs dietthey also great crate training give dog crate door soon put eventually associate something good crated soon enough toss 2 3 crate need crate happily go right dogs room crates open door room run get crates sometimes quicker put training rewards iningredients pork liver barley flour whole ground potatoes sucrose chicken potato starch glycerine wheat bran gelatin rice flour flax seed salt natural smoke flavor garlic powder phosphoric acid potassium sorbate mustard citric acid mixed tocopherols rosemary', 'dogs 2 dachshunds chihuahua french bulldog love cardinal laboratories pet botanics training rewards chicken flavor size 14 inch diameter 38 inch tall tad bit smaller around dime  see customer image uploaded conjunction consistency neither moist crumbly makes ideal keeping pockets readily accessible training dog 550 treats per bag go long waythey made usa 3 calories per treat contain neither soy corn bha bht ethoxyquin artificial preservativesthe primary ingredient pork liver chicken 5th list  see pork liver nutrientrich organ provides dog protein fat vitamin also good source copper iron niacin phosphorus zinc provides many b vitamins omega3 omega6 fatty acids essential amino acids liver great benefit dogs health offered moderation much lead condition called hypervitaminosis overdose vitamin little treats great way add benefits liver dogs dietthey also great crate training give dog crate door soon put eventually associate something good crated soon enough toss 2 3 crate need crate happily go right dogs room crates open door room run get crates sometimes quicker put training rewards iningredients pork liver barley flour whole ground potatoes sucrose chicken potato starch glycerine wheat bran gelatin rice flour flax seed salt natural smoke flavor garlic powder phosphoric acid potassium sorbate mustard citric acid mixed tocopherols rosemary']"
2900,"['AS3UM0LHN7L1Y', 'AS3UM0LHN7L1Y']","['dogs 2 dachshunds chihuahua french bulldog love cardinal laboratories pet botanics training rewards bacon brown rice flavor size conjunction consistency neither moist crumbly makes ideal keeping pockets readily accessible training dogthey made usa half calorie per treat contain neither soy corn bha bht ethoxyquin artificial preservativesthe primary ingredient pork liver bacon 5th list  see pork liver nutrientrich organ provides dog protein fat vitamin also good source copper iron niacin phosphorus zinc provides many b vitamins omega3 omega6 fatty acids essential amino acids liver great benefit dogs health offered moderation much lead condition called hypervitaminosis overdose vitamin little treats great way add benefits liver dogs dietthey also great crate training give dog crate door soon put eventually associate something good crated soon enough toss 2 3 crate need crate happily go right dogs room crates open door room run get crates sometimes quicker put training rewards iningredients pork liver barley flour potato flour sucrose bacon potato starch glycerine wheat bran gelatin rice flour flax seed salt natural smoke flavor garlic powder potassium sorbate mustard iron oxide color citric acid mixed tocopherols rosemary', 'dogs 2 dachshunds chihuahua french bulldog love cardinal laboratories pet botanics training rewards chicken flavor size 14 inch diameter 38 inch tall tad bit smaller around dime  see customer image uploaded conjunction consistency neither moist crumbly makes ideal keeping pockets readily accessible training dog 550 treats per bag go long waythey made usa 3 calories per treat contain neither soy corn bha bht ethoxyquin artificial preservativesthe primary ingredient pork liver chicken 5th list  see pork liver nutrientrich organ provides dog protein fat vitamin also good source copper iron niacin phosphorus zinc provides many b vitamins omega3 omega6 fatty acids essential amino acids liver great benefit dogs health offered moderation much lead condition called hypervitaminosis overdose vitamin little treats great way add benefits liver dogs dietthey also great crate training give dog crate door soon put eventually associate something good crated soon enough toss 2 3 crate need crate happily go right dogs room crates open door room run get crates sometimes quicker put training rewards iningredients pork liver barley flour whole ground potatoes sucrose chicken potato starch glycerine wheat bran gelatin rice flour flax seed salt natural smoke flavor garlic powder phosphoric acid potassium sorbate mustard citric acid mixed tocopherols rosemary']"
2901,"['A1SP366J07MNU', 'A1SP366J07MNU']","['like novipet range dog chews form medicine found dog likes taking without mix food give chews dog morning way giving two days row found waiting actually drooling expecting chews third day goes novi pet chews give four stars dog loves dont mix dogs food giving holding back one star noticed results yet neither positive negative usual supplements take continuous use long period show results continue use especially since easy get dog take', 'novipet omega 3 6 supplement one novipet brand dog chews feels looks like chocolate tab like novipet range dog chews form medicine found dog likes taking without mix food give chews dog morning way giving two days row found waiting actually drooling expecting chews third day goes novi pet chews give four stars dog loves dont mix dogs food giving holding back one star noticed results yet neither positive negative usual supplements take continuous use long period show results continue use especially since easy get dog take']"
2902,"['A1SP366J07MNU', 'A1SP366J07MNU']","['like novipet range dog chews form medicine found dog likes taking without mix food give chews dog morning way giving two days row found waiting actually drooling expecting chews third day goes novi pet chews give four stars dog loves dont mix dogs food giving holding back one star noticed results yet neither positive negative usual supplements take continuous use long period show results continue use especially since easy get dog take', 'novipet omega 3 6 supplement one novipet brand dog chews feels looks like chocolate tab like novipet range dog chews form medicine found dog likes taking without mix food give chews dog morning way giving two days row found waiting actually drooling expecting chews third day goes novi pet chews give four stars dog loves dont mix dogs food giving holding back one star noticed results yet neither positive negative usual supplements take continuous use long period show results continue use especially since easy get dog take']"
2903,"['AWE13F1HOCZNT', 'AWE13F1HOCZNT']","['yorkie become somewhat incontinent needed back living room dinning room rugs beginning reek ordered allmax puppy training pads pleased cleaned rugs put well world wouldnt without wish ordered sooner', 'yorkie become somewhat incontinent needed back living room dinning room rugs beginning reek ordered allmax puppy training pads pleased cleaned rugs put well world wouldnt without wish ordered sooner']"
2904,"['AWE13F1HOCZNT', 'AWE13F1HOCZNT']","['yorkie become somewhat incontinent needed back living room dinning room rugs beginning reek ordered allmax puppy training pads pleased cleaned rugs put well world wouldnt without wish ordered sooner', 'yorkie become somewhat incontinent needed back living room dinning room rugs beginning reek ordered allmax premium puppy training pads pleased cleaned rugs put well world wouldnt without wish ordered sooner']"
2905,"['AWE13F1HOCZNT', 'AWE13F1HOCZNT']","['yorkie become somewhat incontinent needed back living room dinning room rugs beginning reek ordered allmax puppy training pads pleased cleaned rugs put well world wouldnt without wish ordered sooner', 'yorkie become somewhat incontinent needed back living room dinning room rugs beginning reek ordered allmax premium puppy training pads pleased cleaned rugs put well world wouldnt without wish ordered sooner']"
2906,"['AWE13F1HOCZNT', 'AWE13F1HOCZNT']","['yorkie become somewhat incontinent needed back living room dinning room rugs beginning reek ordered allmax premium puppy training pads pleased cleaned rugs put well world wouldnt without wish ordered sooner', 'yorkie become somewhat incontinent needed back living room dinning room rugs beginning reek ordered allmax puppy training pads pleased cleaned rugs put well world wouldnt without wish ordered sooner']"
2907,"['AWE13F1HOCZNT', 'AWE13F1HOCZNT']","['yorkie become somewhat incontinent needed back living room dinning room rugs beginning reek ordered allmax premium puppy training pads pleased cleaned rugs put well world wouldnt without wish ordered sooner', 'yorkie become somewhat incontinent needed back living room dinning room rugs beginning reek ordered allmax puppy training pads pleased cleaned rugs put well world wouldnt without wish ordered sooner']"
2908,"['AWE13F1HOCZNT', 'AWE13F1HOCZNT']","['yorkie become somewhat incontinent needed back living room dinning room rugs beginning reek ordered allmax puppy training pads pleased cleaned rugs put well world wouldnt without wish ordered sooner', 'yorkie become somewhat incontinent needed back living room dinning room rugs beginning reek ordered allmax puppy training pads pleased cleaned rugs put well world wouldnt without wish ordered sooner']"
2909,"['AWE13F1HOCZNT', 'AWE13F1HOCZNT']","['yorkie become somewhat incontinent needed back living room dinning room rugs beginning reek ordered allmax premium puppy training pads pleased cleaned rugs put well world wouldnt without wish ordered sooner', 'yorkie become somewhat incontinent needed back living room dinning room rugs beginning reek ordered allmax puppy training pads pleased cleaned rugs put well world wouldnt without wish ordered sooner']"
2910,"['AWE13F1HOCZNT', 'AWE13F1HOCZNT']","['yorkie become somewhat incontinent needed back living room dinning room rugs beginning reek ordered allmax premium puppy training pads pleased cleaned rugs put well world wouldnt without wish ordered sooner', 'yorkie become somewhat incontinent needed back living room dinning room rugs beginning reek ordered allmax premium puppy training pads pleased cleaned rugs put well world wouldnt without wish ordered sooner']"
2911,"['AWE13F1HOCZNT', 'AWE13F1HOCZNT']","['yorkie become somewhat incontinent needed back living room dinning room rugs beginning reek ordered allmax puppy training pads pleased cleaned rugs put well world wouldnt without wish ordered sooner', 'yorkie become somewhat incontinent needed back living room dinning room rugs beginning reek ordered allmax premium puppy training pads pleased cleaned rugs put well world wouldnt without wish ordered sooner']"
2912,"['AWE13F1HOCZNT', 'AWE13F1HOCZNT']","['yorkie become somewhat incontinent needed back living room dinning room rugs beginning reek ordered allmax puppy training pads pleased cleaned rugs put well world wouldnt without wish ordered sooner', 'yorkie become somewhat incontinent needed back living room dinning room rugs beginning reek ordered allmax premium puppy training pads pleased cleaned rugs put well world wouldnt without wish ordered sooner']"
2913,"['AWE13F1HOCZNT', 'AWE13F1HOCZNT']","['yorkie become somewhat incontinent needed back living room dinning room rugs beginning reek ordered allmax puppy training pads pleased cleaned rugs put well world wouldnt without wish ordered sooner', 'yorkie become somewhat incontinent needed back living room dinning room rugs beginning reek ordered allmax premium puppy training pads pleased cleaned rugs put well world wouldnt without wish ordered sooner']"
2914,"['AWE13F1HOCZNT', 'AWE13F1HOCZNT']","['yorkie become somewhat incontinent needed back living room dinning room rugs beginning reek ordered allmax premium puppy training pads pleased cleaned rugs put well world wouldnt without wish ordered sooner', 'yorkie become somewhat incontinent needed back living room dinning room rugs beginning reek ordered allmax premium puppy training pads pleased cleaned rugs put well world wouldnt without wish ordered sooner']"
2915,"['A2P739KOM4U5JB', 'A2P739KOM4U5JB']","['gave 20 lb dog piece waggin train chicken jerky tender loved gnawed enthusiastically  roughly 30 minutes later started throwing upthere every chance unrelated dog doesnt throw often know correlation imply causation could well something elsebut love tubby smart little buddies couldnt bring try feed given concern jerky products er side caution', 'gave 20 lb dog piece waggin train chicken jerky tender loved gnawed enthusiastically  roughly 30 minutes later started throwing upthere every chance unrelated dog doesnt throw often know correlation imply causation could well something elsebut love tubby smart little buddies couldnt bring try feed given concern jerky products er side cautiongiven experience going feed waggin train jerky duos dog treats']"
2916,"['A2P739KOM4U5JB', 'A2P739KOM4U5JB']","['gave 20 lb dog piece waggin train chicken jerky tender loved gnawed enthusiastically  roughly 30 minutes later started throwing upthere every chance unrelated dog doesnt throw often know correlation imply causation could well something elsebut love tubby smart little buddies couldnt bring try feed given concern jerky products er side cautiongiven experience going feed waggin train smoky jerky snacks', 'gave 20 lb dog piece waggin train chicken jerky tender loved gnawed enthusiastically  roughly 30 minutes later started throwing upthere every chance unrelated dog doesnt throw often know correlation imply causation could well something elsebut love tubby smart little buddies couldnt bring try feed given concern jerky products er side cautiongiven experience going feed waggin train jerky duos dog treats']"
2917,"['A1A1BM6N28X9J0', 'A1A1BM6N28X9J0']","['2 dogs went nuts food stools much regular solid eating first week overate first settled getting used daily love notice eat much less satisfied hopefully make high price one thing dont like food hope find way make less without sacrificing quality wont able afford food gone', '2 cats ages five six went nuts food stools much regular solid eating first week overate first settled getting used daily love notice eat much less satisfied hopefully make high price one thing dont like food hope find way make less without sacrificing quality wont able afford food gone']"
2918,"['A1A1BM6N28X9J0', 'A1A1BM6N28X9J0']","['cats ages five six went nuts food stools much regular solid eating first week overate first settled getting used daily love notice eat much less satisfied hopefully make high price one thing dont like food hope find way make less without sacrificing quality wont able afford food gone', '2 dogs went nuts food stools much regular solid eating first week overate first settled getting used daily love notice eat much less satisfied hopefully make high price one thing dont like food hope find way make less without sacrificing quality wont able afford food gone']"
2919,"['A1ZG381YTWFY9Q', 'A1ZG381YTWFY9Q']","['got 25 lb yorkie puppy  absolutely loves playing  low stuffing small size perfect tiny mouth  able carry easily mouth able make squeak  plays regularly  well made toy teacup small size breed dogs  would highly recommend', 'got 25 lb yorkie puppy  absolutely loves playing  low stuffing small size perfect tiny mouth  slightly larger extra small size still able carry easily mouth able make squeak  plays regularly  well made toy teacup small size breed dogs  would highly recommend']"
2920,"['A1ZG381YTWFY9Q', 'A1ZG381YTWFY9Q']","['got 25 lb yorkie puppy  absolutely loves playing  low stuffing small size perfect tiny mouth  able carry easily mouth able make squeak  well made toy teacup small size breed dogs  would highly recommend', 'got 25 lb yorkie puppy  absolutely loves playing  low stuffing small size perfect tiny mouth  slightly larger extra small size still able carry easily mouth able make squeak  plays regularly  well made toy teacup small size breed dogs  would highly recommend']"
2921,"['A1ZG381YTWFY9Q', 'A1ZG381YTWFY9Q']","['got 25 lb yorkie puppy  absolutely loves playing  low stuffing small size perfect tiny mouth  able carry easily mouth able make squeak  well made toy teacup small size breed dogs  would highly recommend', 'got 25 lb yorkie puppy  absolutely loves playing  low stuffing small size perfect tiny mouth  even though larger xsmall size toys brand still able carry easily mouth able make squeak  plays regularly  well made toy teacup small size breed dogs  would highly recommend']"
2922,"['A1ZG381YTWFY9Q', 'A1ZG381YTWFY9Q']","['got 25 lb yorkie puppy  absolutely loves playing  low stuffing small size perfect tiny mouth  slightly larger extra small size still able carry easily mouth able make squeak  plays regularly  well made toy teacup small size breed dogs  would highly recommend', 'got 25 lb yorkie puppy  absolutely loves playing  low stuffing small size perfect tiny mouth  even though larger xsmall size toys brand still able carry easily mouth able make squeak  plays regularly  well made toy teacup small size breed dogs  would highly recommend']"
2923,"['AGTV1DMRMBRSQ', 'AGTV1DMRMBRSQ']","['guess im minority  heard problem shrugged warning one malcontents bad day bought  good chewing butthey made puppy sick barfed five times  guess came  yes sharp little edges still  nylabone products feel strongly danger products making effort go every nylabone product amazon post warning  mb', 'guess im minority  heard problem shrugged warning one malcontents bad day bought  good chewing butthey made dog sick barfed five times  guess came  yes sharp little edges still  nylabone products feel strongly danger products making effort go every nylabone product amazon post warning  mb']"
2924,"['AGTV1DMRMBRSQ', 'AGTV1DMRMBRSQ']","['guess im minority  heard problem shrugged warning one malcontents bad day bought  good chewing butthey made puppy sick barfed five times  guess came  yes sharp little edges still  nylabone products feel strongly danger products making effort go every nylabone product amazon post warning  mb', 'guess im minority  heard problem shrugged warning one malcontents bad day bought  good chewing butthey made dog sick barfed five times  guess came  yes sharp little edges still  nylabone products feel strongly danger products making effort go every nylabone product amazon post warning  also rockhard dog may break tooth  mb']"
2925,"['AGTV1DMRMBRSQ', 'AGTV1DMRMBRSQ']","['guess im minority  heard problem shrugged warning one malcontents bad day bought  good chewing butthey made dog sick barfed five times  guess came  yes sharp little edges still  nylabone products feel strongly danger products making effort go every nylabone product amazon post warning  mb', 'guess im minority  heard problem shrugged warning one malcontents bad day bought  good chewing butthey made dog sick barfed five times  guess came  yes sharp little edges still  nylabone products feel strongly danger products making effort go every nylabone product amazon post warning  also rockhard dog may break tooth  mb']"
2926,"['AGTV1DMRMBRSQ', 'AGTV1DMRMBRSQ']","['guess im minority  heard problem shrugged warning one malcontents bad day bought  good chewing butthey made dog sick barfed five times  guess came  yes sharp little edges still  nylabone products feel strongly danger products making effort go every nylabone product amazon post warning  also rock hard liable crack teeth  mb', 'guess im minority  heard problem shrugged warning one malcontents bad day bought  good chewing butthey made dog sick barfed five times  guess came  yes sharp little edges still  nylabone products feel strongly danger products making effort go every nylabone product amazon post warning  mb']"
2927,"['AGTV1DMRMBRSQ', 'AGTV1DMRMBRSQ']","['guess im minority  heard problem shrugged warning one malcontents bad day bought  good chewing butthey made dog sick barfed five times  guess came  yes sharp little edges still  nylabone products feel strongly danger products making effort go every nylabone product amazon post warning  also rock hard liable crack teeth  mb', 'guess im minority  heard problem shrugged warning one malcontents bad day bought  good chewing butthey made dog sick barfed five times  guess came  yes sharp little edges still  nylabone products feel strongly danger products making effort go every nylabone product amazon post warning  also rockhard dog may break tooth  mb']"
2928,"['AGTV1DMRMBRSQ', 'AGTV1DMRMBRSQ']","['guess im minority  heard problem shrugged warning one malcontents bad day bought  good chewing butthey made dog sick barfed five times  guess came  yes sharp little edges still  nylabone products feel strongly danger products making effort go every nylabone product amazon post warning  mb', 'guess im minority  heard problem shrugged warning one malcontents bad day bought  good chewing butthey made dog sick barfed five times  guess came  yes sharp little edges still  nylabone products feel strongly danger products making effort go every nylabone product amazon post warning  also rockhard dog may break tooth  mb']"
2929,"['AGTV1DMRMBRSQ', 'AGTV1DMRMBRSQ']","['guess im minority  heard problem shrugged warning one malcontents bad day bought  good chewing butthey made dog sick barfed five times  guess came  yes sharp little edges still  nylabone products feel strongly danger products making effort go every nylabone product amazon post warning  also rock hard liable crack teeth  mb', 'guess im minority  heard problem shrugged warning one malcontents bad day bought  good chewing butthey made puppy sick barfed five times  guess came  yes sharp little edges still  nylabone products feel strongly danger products making effort go every nylabone product amazon post warning  mb']"
2930,"['AGTV1DMRMBRSQ', 'AGTV1DMRMBRSQ']","['guess im minority  heard problem shrugged warning one malcontents bad day bought  good chewing butthey made dog sick barfed five times  guess came  yes sharp little edges still  nylabone products feel strongly danger products making effort go every nylabone product amazon post warning  also rock hard liable crack teeth  mb', 'guess im minority  heard problem shrugged warning one malcontents bad day bought  good chewing butthey made dog sick barfed five times  guess came  yes sharp little edges still  nylabone products feel strongly danger products making effort go every nylabone product amazon post warning  also rockhard dog may break tooth  mb']"
2931,"['AGTV1DMRMBRSQ', 'AGTV1DMRMBRSQ']","['guess im minority  heard problem shrugged warning one malcontents bad day bought  good chewing butthey made puppy sick barfed five times  guess came  yes sharp little edges still  nylabone products feel strongly danger products making effort go every nylabone product amazon post warning  mb', 'guess im minority  heard problem shrugged warning one malcontents bad day bought  good chewing butthey made dog sick barfed five times  guess came  yes sharp little edges still  nylabone products feel strongly danger products making effort go every nylabone product amazon post warning  also rockhard dog may break tooth  mb']"
2932,"['AGTV1DMRMBRSQ', 'AGTV1DMRMBRSQ']","['guess im minority  heard problem shrugged warning one malcontents bad day bought  good chewing butthey made dog sick barfed five times  guess came  yes sharp little edges still  nylabone products feel strongly danger products making effort go every nylabone product amazon post warning  also rock hard liable crack teeth  mb', 'guess im minority  heard problem shrugged warning one malcontents bad day bought  good chewing butthey made puppy sick barfed five times  guess came  yes sharp little edges still  nylabone products feel strongly danger products making effort go every nylabone product amazon post warning  mb']"
2933,"['AGTV1DMRMBRSQ', 'AGTV1DMRMBRSQ']","['guess im minority  heard problem shrugged warning one malcontents bad day bought  good chewing butthey made dog sick barfed five times  guess came  yes sharp little edges still  nylabone products feel strongly danger products making effort go every nylabone product amazon post warning  also rock hard liable crack teeth  mb', 'guess im minority  heard problem shrugged warning one malcontents bad day bought  good chewing butthey made dog sick barfed five times  guess came  yes sharp little edges still  nylabone products feel strongly danger products making effort go every nylabone product amazon post warning  mb']"
2934,"['AGTV1DMRMBRSQ', 'AGTV1DMRMBRSQ']","['guess im minority  heard problem shrugged warning one malcontents bad day bought  good chewing butthey made puppy sick barfed five times  guess came  yes sharp little edges still  nylabone products feel strongly danger products making effort go every nylabone product amazon post warning  mb', 'guess im minority  heard problem shrugged warning one malcontents bad day bought  good chewing butthey made dog sick barfed five times  guess came  yes sharp little edges still  nylabone products feel strongly danger products making effort go every nylabone product amazon post warning  mb']"
2935,"['A2CPWZ4KCQHN6M', 'A2CPWZ4KCQHN6M']","['dog needed easy use would suggest others also great', 'pet go boat needed easy use would suggest others also great']"
2936,"['A2CPWZ4KCQHN6M', 'A2CPWZ4KCQHN6M']","['dog needed easy use would suggest others also great', 'works great pet needed easy use would suggest others also great']"
2937,"['A2CPWZ4KCQHN6M', 'A2CPWZ4KCQHN6M']","['pet go boat needed easy use would suggest others also great', 'works great pet needed easy use would suggest others also great']"
2938,"['A2CPWZ4KCQHN6M', 'A2CPWZ4KCQHN6M']","['pet needed easy use would suggest others also great', 'dog likes needed easy use would suggest others also great']"
2939,"['AGTV1DMRMBRSQ', 'AGTV1DMRMBRSQ']","['guess im minority  heard problem shrugged warning one malcontents bad day bought puppy set  good chewing butthey made puppy sick barfed five times  guess came  yes sharp little edges still  nylabone products  mb', 'guess im minority  heard problem shrugged warning one malcontents bad day bought puppy set  good chewing butthey made dog sick barfed five times  guess came  yes sharp little edges still  nylabone products  mb']"
2940,"['A284PF4RQFRJ6Q', 'A284PF4RQFRJ6Q']","['lots surface area works well conjunction fx5 canister  fluval media keeps 120g w large 1234 mixed cichlid stock crystal clear', 'catches lot larger bits works well conjunction fx5 canister  fluval media keeps 120g w large 1234 mixed cichlid stock crystal clear']"
2941,"['AMPGRXQMO89X9', 'AMPGRXQMO89X9']","['talking trio frog monkey cow winner toys far lhasa concerned loves toys wear rather get destroyed loves soft squeaker toys talking toys guess talking monkey screams would drive owners crazy case knowing important listening talking dog toys talking cow mended leg area due shaking otherwise holding carrying kissing using pillow talking mechanisim still working three packaged well arrived estimated delivery date dog doesnt demolish toys could winner toy pet', 'talking trio frog monkey cow winner toys far lhasa concerned  loves toys wear rather get destroyed  loves soft squeaker toys talking toys  guess talking monkey screams would drive owners crazy case knowing important listening talking dog toys  monkey holding shaking carrying kissing using pillow  packaged well arrived estimated delivery date  dog doesnt demolish toys could winner toy pet']"
2942,"['A1P6W8BHV33LJW', 'A1P6W8BHV33LJW']","['two black lab mixes giving rawhides chewing pleasures well newest lab chews alot giving way much rawhide keep chewing furniture etc petsmart saw heavy chewers section bought one try boy glad christmas time ordered selection amazon huge hit loves chewing holding well issue one small end getting chewed point also dont worry amount rawhide hes getting makes happy pups happy parents', 'two black lab mixes giving rawhides chewing pleasures well newest lab chews alot giving way much rawhide keep chewing furniture etc petsmart saw heavy chewers section bought one try boy glad christmas time ordered selection amazon huge hit loves chewing holding well also dont worry amount rawhide hes getting makes happy pups happy parents']"
2943,"['A1P6W8BHV33LJW', 'A1P6W8BHV33LJW']","['two black lab mixes giving rawhides chewing pleasures well newest lab chews alot giving way much rawhide keep chewing furniture etc petsmart saw heavy chewers section bought one try boy glad christmas time ordered selection amazon huge hit loves chewing holding well smaller lab loves chewing one im assuming bacon flavor also dont worry amount rawhide hes getting makes happy pups happy parents', 'two black lab mixes giving rawhides chewing pleasures well newest lab chews alot giving way much rawhide keep chewing furniture etc petsmart saw heavy chewers section bought one try boy glad christmas time ordered selection amazon huge hit loves chewing holding well also dont worry amount rawhide hes getting makes happy pups happy parents']"
2944,"['A1P6W8BHV33LJW', 'A1P6W8BHV33LJW']","['two black lab mixes giving rawhides chewing pleasures well newest lab chews alot giving way much rawhide keep chewing furniture etc petsmart saw heavy chewers section bought one try boy glad christmas time ordered selection amazon huge hit loves chewing holding well smaller lab loves chewing one im assuming bacon flavor also dont worry amount rawhide hes getting makes happy pups happy parents', 'two black lab mixes giving rawhides chewing pleasures well newest lab chews alot giving way much rawhide keep chewing furniture etc petsmart saw heavy chewers section bought one try boy glad christmas time ordered selection amazon huge hit loves chewing holding well issue one small end getting chewed point also dont worry amount rawhide hes getting makes happy pups happy parents']"
2945,"['A29EGGCYK96C0Y', 'A29EGGCYK96C0Y']","['great price puppy loves puppy loves toy best price anywhere great teething easy wash kong toys awesome', 'puppy loves toy best price anywhere great teething easy wash kong toys awesome']"
2946,"['A29EGGCYK96C0Y', 'A29EGGCYK96C0Y']","['great price puppy loves itmy puppy loves toy best price anywhere great teething easy wash kong toys awesome', 'great price puppy loves puppy loves toy best price anywhere great teething easy wash kong toys awesome']"
2947,"['A360MC9LY1N0RG', 'A360MC9LY1N0RG']","['buying dog food taste dog quality ingredients  high quality dog food  use dachshund rat terrier  keep dachshund thin diet venison trick  natural balance recommended vet nutritional value dogs love', 'buying dog food taste dog quality ingredients  high quality dog food  use dachshund rat terrier  keep dachshund thin diet venison trick  nutritional value dogs love']"
2948,"['A13KF3WO1X0LMA', 'A13KF3WO1X0LMA']","['one dogs favorite toys looking something would occupy attentiondemanding boxer load rawhide disks keep busy productive 30 minutes done great job keeping teeth clean well worth price', 'one dogs favorite toys looking something would occupy attentiondemanding boxer load rawhide disks keep busy productive 30 minutes done great job keeping teeth clean']"
2949,"['A13KF3WO1X0LMA', 'A13KF3WO1X0LMA']","['one dogs favorite toys looking something would occupy attentiondemanding boxer load rawhide disks keep busy productive 30 minutes done great job keeping teeth clean well worth price', 'refills one dogs favorite toys looking something would occupy attentiondemanding boxer load toy rawhide disks keep busy productive 30 minutes done great job keeping teeth clean']"
